Open, Close, Max, Min, Volume, Creation Time
2632.030, 2629.520, 2632.030, 2629.510, 55.607, 1727704136622
2629.520, 2629.130, 2629.660, 2629.000, 40.872, 1727704196622
2629.130, 2630.900, 2630.920, 2629.000, 63.116, 1727704256622
2630.760, 2628.310, 2630.900, 2627.670, 83.591, 1727704316621
2628.310, 2629.500, 2630.160, 2628.100, 54.942, 1727704376622
2629.500, 2626.710, 2629.520, 2626.180, 57.113, 1727704436621
2626.720, 2625.490, 2627.460, 2625.490, 56.284, 1727704496622
2625.500, 2624.990, 2625.500, 2621.550, 607.471, 1727704556622
2625.000, 2625.080, 2626.200, 2624.990, 144.712, 1727704616621
2625.070, 2625.720, 2625.800, 2625.010, 172.068, 1727704676621
2625.720, 2625.450, 2626.360, 2625.120, 134.863, 1727704736621
2625.440, 2625.210, 2626.460, 2625.180, 124.211, 1727704796622
2625.210, 2623.000, 2625.790, 2621.700, 263.021, 1727704856621
2623.000, 2625.740, 2625.740, 2622.990, 109.590, 1727704916621
2625.760, 2625.710, 2628.920, 2624.990, 279.821, 1727704976622
2625.700, 2621.500, 2625.700, 2621.500, 113.380, 1727705036621
2621.500, 2620.470, 2622.490, 2620.220, 161.355, 1727705096622
2620.460, 2622.200, 2622.280, 2620.020, 111.596, 1727705156621
2622.200, 2622.000, 2622.200, 2620.190, 153.043, 1727705216622
2622.000, 2620.930, 2622.270, 2620.190, 57.560, 1727705276621
2620.920, 2613.710, 2620.930, 2605.320, 2088.670, 1727705336622
2613.940, 2613.950, 2614.000, 2611.700, 253.532, 1727705396621
2613.970, 2615.150, 2615.390, 2613.000, 250.857, 1727705456622
2615.160, 2613.570, 2615.500, 2611.140, 346.874, 1727705516622
