Symbol, Moving Average, Total Volume, Creation Time
AMZN, 185.062, 1070595, 1727708876626
AMZN, 185.043, 1084893, 1727708936622
AMZN, 185.028, 1100188, 1727708996622
AMZN, 185.004, 1147590, 1727709056622
AMZN, 184.983, 1136856, 1727709116622
AMZN, 184.970, 1134128, 1727709176622
AMZN, 184.962, 1166190, 1727709236622
AMZN, 184.958, 1216779, 1727709296622
AMZN, 184.964, 1007274, 1727709356622
AMZN, 184.968, 1011843, 1727709416622
AMZN, 184.973, 1085722, 1727709476622
AMZN, 184.974, 1174511, 1727709536622
AMZN, 184.966, 1163802, 1727709596623
AMZN, 184.964, 1133457, 1727709656622
AMZN, 184.969, 1122149, 1727709716622
AMZN, 184.969, 1088898, 1727709776622
AMZN, 184.982, 1062243, 1727709836622
AMZN, 184.998, 1069001, 1727709896622
AMZN, 185.034, 1067273, 1727709956622
AMZN, 185.073, 1063449, 1727710016624
AMZN, 185.106, 1059615, 1727710076622
AMZN, 185.137, 1044144, 1727710136622
AMZN, 185.172, 977297, 1727710196622
AMZN, 185.205, 986092, 1727710256622
AMZN, 185.237, 977590, 1727710316622
AMZN, 185.260, 989484, 1727710376622
AMZN, 185.275, 910755, 1727710436622
AMZN, 185.266, 964375, 1727710496625
AMZN, 185.258, 1008215, 1727710556622
AMZN, 185.251, 988348, 1727710616622
AMZN, 185.245, 981694, 1727710676622
AMZN, 185.226, 1002236, 1727710736626
AMZN, 185.214, 985442, 1727710796622
AMZN, 185.185, 946228, 1727710856622
AMZN, 185.148, 940341, 1727710916622
AMZN, 185.117, 926293, 1727710976623
AMZN, 185.095, 931585, 1727711036622
AMZN, 185.072, 913929, 1727711096623
AMZN, 185.050, 903842, 1727711156622
AMZN, 185.043, 905683, 1727711216622
AMZN, 185.058, 875385, 1727711276622
AMZN, 185.082, 885824, 1727711336622
AMZN, 185.127, 862645, 1727711396622
AMZN, 185.194, 872938, 1727711456622
AMZN, 185.248, 861501, 1727711516622
AMZN, 185.305, 856308, 1727711576622
AMZN, 185.374, 836305, 1727711636622
AMZN, 185.425, 839708, 1727711696622
AMZN, 185.491, 831971, 1727711756622
AMZN, 185.558, 788277, 1727711816622
AMZN, 185.617, 772130, 1727711876622
AMZN, 185.665, 724169, 1727711936622
AMZN, 185.706, 707332, 1727711996622
AMZN, 185.741, 682443, 1727712056622
AMZN, 185.770, 659963, 1727712116622
AMZN, 185.784, 630344, 1727712176622
AMZN, 185.800, 610403, 1727712236622
AMZN, 185.815, 558827, 1727712296622
AMZN, 185.823, 550135, 1727712356622
AMZN, 185.823, 550699, 1727712416622
AMZN, 185.820, 540690, 1727712476622
AMZN, 185.830, 546084, 1727712536622
AMZN, 185.840, 535823, 1727712596622
AMZN, 185.857, 536152, 1727712656622
AMZN, 185.878, 548322, 1727712716622
AMZN, 185.892, 549475, 1727712776622
AMZN, 185.908, 550117, 1727712836622
AMZN, 185.926, 567023, 1727712896622
AMZN, 185.962, 583562, 1727712956622
AMZN, 185.996, 610956, 1727713016622
AMZN, 186.023, 627711, 1727713076622
AMZN, 186.051, 644571, 1727713136622
AMZN, 186.075, 662756, 1727713196622
AMZN, 186.090, 614873, 1727713256622
AMZN, 186.107, 621768, 1727713316622
AMZN, 186.125, 647281, 1727713376622
AMZN, 186.132, 655084, 1727713436622
AMZN, 186.139, 657024, 1727713496622
AMZN, 186.137, 649412, 1727713556622
AMZN, 186.133, 638680, 1727713616622
AMZN, 186.138, 635801, 1727713676622
