Symbol, Moving Average, Total Volume, Creation Time
NVDA, 120.244, 5477740, 1727720336622
NVDA, 120.190, 5591752, 1727720396622
NVDA, 120.092, 6183757, 1727720456622
NVDA, 120.024, 6343897, 1727720516622
NVDA, 119.955, 6667334, 1727720576622
NVDA, 119.894, 6974997, 1727720636622
NVDA, 119.817, 7476553, 1727720696622
NVDA, 119.771, 8003398, 1727720756622
NVDA, 119.716, 8110933, 1727720816622
NVDA, 119.678, 8482223, 1727720876622
NVDA, 119.630, 8574443, 1727720936622
NVDA, 119.590, 8987666, 1727720996622
NVDA, 119.540, 8623400, 1727721056622
NVDA, 119.500, 8740765, 1727721116622
NVDA, 119.459, 8389700, 1727721176623
NVDA, 119.446, 8777627, 1727721236622
NVDA, 119.433, 8711718, 1727721296622
NVDA, 119.420, 8378007, 1727721356622
NVDA, 119.436, 8508219, 1727721416622
NVDA, 119.464, 8464013, 1727721476622
NVDA, 119.485, 8135720, 1727721536622
NVDA, 119.523, 7716982, 1727721596622
NVDA, 119.539, 7089180, 1727721656622
NVDA, 119.566, 6827451, 1727721716622
NVDA, 119.627, 7345027, 1727721776622
NVDA, 119.665, 7308078, 1727721836622
NVDA, 119.699, 7168113, 1727721896622
NVDA, 119.747, 7948943, 1727721956622
NVDA, 119.808, 8228166, 1727722016622
NVDA, 119.852, 8602590, 1727722076622
NVDA, 119.897, 8309130, 1727722136622
NVDA, 119.920, 8465942, 1727722196622
NVDA, 119.942, 8333946, 1727722256622
NVDA, 119.962, 8222583, 1727722316622
NVDA, 119.971, 8140980, 1727722376622
NVDA, 119.984, 8556907, 1727722436622
NVDA, 120.016, 9550827, 1727722496622
NVDA, 120.040, 10197180, 1727722556622
NVDA, 120.054, 10666212, 1727722616622
NVDA, 120.086, 10097824, 1727722676622
NVDA, 120.103, 10163458, 1727722736622
NVDA, 120.127, 9846835, 1727722796622
NVDA, 120.139, 9877431, 1727722856622
NVDA, 120.148, 9567457, 1727722916622
NVDA, 120.150, 9340518, 1727722976622
NVDA, 120.156, 9262358, 1727723036622
NVDA, 120.164, 9167010, 1727723096622
NVDA, 120.165, 9196686, 1727723156622
NVDA, 120.168, 9206864, 1727723216622
NVDA, 120.176, 9306580, 1727723276622
NVDA, 120.178, 9116109, 1727723336623
NVDA, 120.167, 8175518, 1727723396622
NVDA, 120.146, 7979210, 1727723456622
NVDA, 120.126, 10856356, 1727723516622
NVDA, 120.099, 11176678, 1727723576622
NVDA, 120.082, 14659524, 1727723636622
NVDA, 120.072, 14785310, 1727723696622
NVDA, 120.064, 14004453, 1727723756622
NVDA, 120.050, 13836859, 1727723816622
NVDA, 120.045, 14006456, 1727723876622
NVDA, 120.052, 14392198, 1727723936622
NVDA, 120.064, 14768516, 1727723996622
NVDA, 120.074, 14855190, 1727724056622
NVDA, 120.083, 14922044, 1727724116622
NVDA, 120.086, 14603314, 1727724176622
NVDA, 120.091, 14550430, 1727724236622
NVDA, 120.094, 14795024, 1727724296622
NVDA, 120.101, 14710252, 1727724356622
NVDA, 120.111, 11611392, 1727724416622
NVDA, 120.132, 11235760, 1727724476622
NVDA, 120.137, 8004280, 1727724536622
NVDA, 120.138, 8018082, 1727724596622
NVDA, 120.145, 8223634, 1727724656622
NVDA, 120.151, 8243390, 1727724716622
NVDA, 120.157, 7972030, 1727724776622
NVDA, 120.151, 7547414, 1727724836622
NVDA, 120.127, 7491564, 1727724896622
NVDA, 120.107, 7547488, 1727724956622
NVDA, 120.085, 7624040, 1727725016622
NVDA, 120.065, 8167820, 1727725076622
NVDA, 120.050, 8592312, 1727725136622
NVDA, 120.046, 8517640, 1727725196622
NVDA, 120.039, 8571896, 1727725256622
NVDA, 120.034, 8785492, 1727725316622
NVDA, 120.033, 8903466, 1727725376622
NVDA, 120.030, 8815095, 1727725436622
NVDA, 120.029, 8956638, 1727725496622
NVDA, 120.045, 9690945, 1727725556622
NVDA, 120.052, 9926574, 1727725616622
NVDA, 120.067, 10469454, 1727725676622
NVDA, 120.099, 11336754, 1727725736622
NVDA, 120.141, 11965929, 1727725796622
NVDA, 120.270, 14030783, 1727725856622
NVDA, 120.403, 15634548, 1727725916622
NVDA, 120.499, 16515328, 1727725976622
NVDA, 120.569, 17024256, 1727726036622
NVDA, 120.631, 17996646, 1727726096622
NVDA, 120.714, 20005676, 1727726156622
NVDA, 120.734, 19413060, 1727726216622
NVDA, 120.769, 19339728, 1727726276622
NVDA, 120.830, 19897128, 1727726336622
NVDA, 120.879, 20409720, 1727726396622
NVDA, 120.932, 20008432, 1727726456622
NVDA, 120.972, 20673356, 1727726516622
NVDA, 121.018, 20768336, 1727726576622
NVDA, 121.063, 58921316, 1727726636622
NVDA, 121.103, 61713352, 1727726696622
NVDA, 121.163, 59129600, 1727726756622
NVDA, 121.197, 57184664, 1727726816622
NVDA, 121.218, 55530648, 1727726876622
NVDA, 121.255, 54204104, 1727726936622
NVDA, 121.322, 52726272, 1727726996622
NVDA, 121.361, 50210680, 1727727056622
NVDA, 121.361, 50232752, 1727727116622
NVDA, 121.355, 49758184, 1727727176622
NVDA, 121.342, 48604032, 1727727236622
NVDA, 121.342, 47487944, 1727727296622
NVDA, 121.347, 46621784, 1727727356622
NVDA, 121.360, 45570592, 1727727416622
NVDA, 121.360, 44552480, 1727727476622
NVDA, 121.378, 5164005, 1727727536622
NVDA, 121.543, 1001148, 1727727596622
NVDA, 121.545, 949015, 1727727656622
NVDA, 121.536, 653908, 1727727716622
NVDA, 121.524, 632394, 1727727776622
NVDA, 121.520, 608056, 1727727836622
NVDA, 121.512, 565822, 1727727896622
NVDA, 121.505, 555585, 1727727956622
NVDA, 121.502, 539345, 1727728016622
NVDA, 121.502, 519104, 1727728076622
NVDA, 121.501, 502370, 1727728136622
NVDA, 121.500, 480253, 1727728196622
NVDA, 121.496, 457847, 1727728256622
NVDA, 121.491, 226664, 1727728316622
NVDA, 121.485, 231063, 1727728376622
NVDA, 121.484, 205919, 1727728436622
NVDA, 121.485, 189756, 1727728496622
NVDA, 121.484, 185356, 1727728556622
NVDA, 121.480, 172225, 1727728616622
NVDA, 121.475, 163767, 1727728676622
NVDA, 121.465, 153449, 1727728736622
NVDA, 121.457, 159566, 1727728796622
NVDA, 121.450, 145614, 1727728856622
NVDA, 121.443, 148939, 1727728916622
NVDA, 121.436, 149495, 1727728976622
NVDA, 121.432, 161252, 1727729036622
NVDA, 121.427, 157876, 1727729096622
NVDA, 121.422, 156170, 1727729156622
NVDA, 121.416, 148228, 1727729216622
NVDA, 121.413, 191573, 1727729276622
NVDA, 121.406, 181025, 1727729336622
NVDA, 121.395, 193011, 1727729396622
NVDA, 121.390, 195501, 1727729456622
NVDA, 121.385, 193789, 1727729516622
NVDA, 121.378, 198876, 1727729576622
NVDA, 121.363, 204738, 1727729636622
NVDA, 121.342, 210992, 1727729696622
NVDA, 121.327, 223983, 1727729756622
NVDA, 121.313, 246742, 1727729816622
NVDA, 121.302, 242716, 1727729876622
NVDA, 121.286, 239341, 1727729936622
NVDA, 121.274, 600219, 1727729996622
NVDA, 121.253, 619019, 1727730056622
NVDA, 121.244, 619945, 1727730116622
NVDA, 121.236, 565271, 1727730176622
NVDA, 121.228, 573354, 1727730236622
NVDA, 121.220, 568970, 1727730296622
NVDA, 121.213, 559924, 1727730356622
NVDA, 121.205, 557978, 1727730416622
NVDA, 121.193, 561757, 1727730476622
NVDA, 121.190, 549205, 1727730536622
NVDA, 121.186, 531636, 1727730596622
NVDA, 121.187, 530118, 1727730656622
NVDA, 121.187, 500853, 1727730716622
NVDA, 121.184, 504103, 1727730776622
NVDA, 121.186, 496225, 1727730836622
NVDA, 121.194, 148909, 1727730896622
NVDA, 121.205, 125801, 1727730956622
NVDA, 121.209, 117494, 1727731016622
NVDA, 121.214, 114833, 1727731076622
NVDA, 121.217, 105043, 1727731136623
NVDA, 121.219, 97238, 1727731196622
NVDA, 121.218, 98579, 1727731256622
NVDA, 121.217, 98537, 1727731316622
NVDA, 121.229, 85310, 1727731376622
NVDA, 121.223, 87849, 1727731436622
NVDA, 121.222, 86861, 1727731496622
NVDA, 121.218, 84467, 1727731556622
NVDA, 121.212, 84196, 1727731616622
NVDA, 121.211, 88184, 1727731676622
NVDA, 121.203, 90355, 1727731736622
NVDA, 121.152, 139872, 1727731796622
NVDA, 121.140, 146010, 1727731856622
NVDA, 121.129, 148324, 1727731916622
NVDA, 121.108, 160798, 1727731976622
NVDA, 121.096, 169090, 1727732036622
NVDA, 121.077, 184402, 1727732096622
NVDA, 121.067, 189935, 1727732156622
NVDA, 121.059, 192394, 1727732216622
NVDA, 121.053, 191097, 1727732276622
NVDA, 121.044, 187699, 1727732336622
NVDA, 121.037, 189919, 1727732396622
NVDA, 121.026, 185607, 1727732456622
NVDA, 121.019, 194418, 1727732516622
NVDA, 121.012, 189820, 1727732576622
NVDA, 121.005, 195013, 1727732636622
NVDA, 120.997, 133563, 1727732696622
NVDA, 120.994, 127006, 1727732756622
NVDA, 120.988, 133287, 1727732816622
NVDA, 120.985, 118409, 1727732876622
NVDA, 120.985, 114867, 1727732936622
NVDA, 120.988, 99763, 1727732996622
NVDA, 120.991, 98663, 1727733056622
NVDA, 120.994, 98192, 1727733116622
NVDA, 120.997, 907018, 1727733176622
NVDA, 121.001, 904346, 1727733236622
NVDA, 121.005, 904515, 1727733296622
NVDA, 121.011, 897029, 1727733356622
NVDA, 121.017, 886675, 1727733416622
NVDA, 121.022, 885410, 1727733476622
NVDA, 121.025, 878218, 1727733536622
NVDA, 121.028, 874934, 1727733596622
NVDA, 121.033, 874869, 1727733656622
NVDA, 121.039, 870587, 1727733716622
NVDA, 121.043, 873017, 1727733776622
NVDA, 121.048, 868498, 1727733836622
NVDA, 121.053, 867236, 1727733896622
NVDA, 121.060, 864808, 1727733956622
NVDA, 121.061, 866914, 1727734016622
NVDA, 121.059, 59082, 1727734076622
NVDA, 121.056, 58717, 1727734136622
NVDA, 121.048, 66461, 1727734196622
NVDA, 121.043, 74434, 1727734256622
NVDA, 121.040, 75129, 1727734316622
NVDA, 121.036, 74286, 1727734376623
NVDA, 121.033, 74892, 1727734436622
NVDA, 121.030, 75683, 1727734496622
NVDA, 121.027, 71132, 1727734556623
NVDA, 121.022, 71443, 1727734616622
NVDA, 121.017, 71848, 1727734676622
NVDA, 121.012, 70830, 1727734736622
NVDA, 121.004, 72142, 1727734796622
NVDA, 120.993, 69774, 1727734856622
NVDA, 120.983, 62991, 1727734916622
NVDA, 120.979, 62945, 1727734976622
NVDA, 120.976, 62329, 1727735036622
NVDA, 120.975, 50625, 1727735096622
NVDA, 120.974, 44788, 1727735156622
NVDA, 120.974, 46568, 1727735216622
NVDA, 120.978, 51790, 1727735276622
NVDA, 120.984, 50441, 1727735336622
NVDA, 120.991, 54899, 1727735396622
NVDA, 120.994, 59158, 1727735456622
NVDA, 120.997, 55085, 1727735516622
NVDA, 121.001, 50369, 1727735576622
NVDA, 121.007, 52153, 1727735636622
NVDA, 121.013, 50253, 1727735696622
NVDA, 121.018, 50238, 1727735756622
NVDA, 121.024, 52183, 1727735816622
NVDA, 121.033, 57656, 1727735876622
NVDA, 121.041, 63351, 1727735936622
NVDA, 121.046, 66402, 1727735996622
NVDA, 121.054, 66643, 1727736056622
NVDA, 121.061, 66546, 1727736116622
NVDA, 121.070, 63243, 1727736176622
NVDA, 121.074, 60171, 1727736236622
NVDA, 121.077, 53947, 1727736296622
NVDA, 121.080, 49867, 1727736356622
NVDA, 121.081, 50902, 1727736416622
NVDA, 121.083, 52212, 1727736476622
NVDA, 121.086, 49679, 1727736536622
NVDA, 121.088, 50657, 1727736596622
NVDA, 121.090, 50597, 1727736656622
NVDA, 121.092, 49534, 1727736716622
NVDA, 121.093, 42242, 1727736776622
NVDA, 121.092, 37313, 1727736836622
NVDA, 121.092, 38155, 1727736896622
NVDA, 121.090, 36469, 1727736956622
NVDA, 121.089, 35775, 1727737016622
NVDA, 121.087, 32207, 1727737076623
NVDA, 121.085, 33599, 1727737136622
NVDA, 121.081, 38119, 1727737196622
NVDA, 121.080, 41807, 1727737256622
NVDA, 121.078, 39960, 1727737316622
NVDA, 121.077, 40106, 1727737376622
NVDA, 121.076, 39637, 1727737436623
NVDA, 121.075, 37885, 1727737496622
NVDA, 121.072, 38258, 1727737556622
NVDA, 121.070, 36913, 1727737616622
NVDA, 121.066, 38402, 1727737676622
NVDA, 121.063, 38145, 1727737736622
NVDA, 121.060, 35443, 1727737796622
NVDA, 121.057, 35616, 1727737856622
NVDA, 121.053, 35953, 1727737916622
NVDA, 121.048, 34124, 1727737976622
NVDA, 121.044, 35889, 1727738036622
NVDA, 121.043, 31450, 1727738096622
NVDA, 121.044, 30795, 1727738156622
NVDA, 121.047, 35043, 1727738216622
NVDA, 121.055, 41467, 1727738276622
NVDA, 121.058, 43897, 1727738336622
NVDA, 121.061, 49557, 1727738396622
NVDA, 121.064, 48090, 1727738456622
NVDA, 121.066, 48745, 1727738516622
NVDA, 121.072, 55083, 1727738576622
NVDA, 121.075, 64458, 1727738636622
NVDA, 121.079, 63360, 1727738696622
NVDA, 121.082, 62764, 1727738756622
NVDA, 121.089, 80445, 1727738816622
NVDA, 121.093, 83255, 1727738876622
NVDA, 121.098, 83964, 1727738936622
NVDA, 121.101, 83150, 1727738996622
NVDA, 121.105, 102575, 1727739056622
NVDA, 121.107, 98537, 1727739116622
NVDA, 121.108, 90749, 1727739176622
NVDA, 121.108, 87620, 1727739236622
NVDA, 121.108, 93503, 1727739296622
NVDA, 121.107, 104273, 1727739356622
NVDA, 121.107, 107168, 1727739416622
NVDA, 121.108, 102216, 1727739476622
NVDA, 121.108, 92434, 1727739536622
NVDA, 121.108, 93107, 1727739596622
NVDA, 121.108, 96831, 1727739656622
NVDA, 121.109, 78045, 1727739716622
NVDA, 121.111, 74783, 1727739776622
NVDA, 121.113, 74423, 1727739836622
NVDA, 121.114, 77780, 1727739896622
NVDA, 121.115, 60483, 1727739956622
NVDA, 121.114, 61146, 1727740016622
NVDA, 121.114, 61156, 1727740076622
NVDA, 121.114, 64609, 1727740136622
NVDA, 121.115, 54542, 1727740196622
NVDA, 121.116, 46209, 1727740256622
NVDA, 121.116, 45949, 1727740316622
NVDA, 121.118, 46297, 1727740376622
NVDA, 121.119, 48500, 1727740436623
NVDA, 121.120, 57966, 1727740496622
NVDA, 121.123, 67490, 1727740556622
NVDA, 121.125, 76500, 1727740616622
NVDA, 121.133, 94797, 1727740676622
NVDA, 121.144, 121096, 1727740736622
NVDA, 121.165, 148875, 1727740796622
NVDA, 121.168, 146050, 1727740856622
NVDA, 121.171, 144399, 1727740916622
NVDA, 121.173, 142658, 1727740976622
NVDA, 121.176, 138594, 1727741036622
NVDA, 121.179, 136375, 1727741096622
NVDA, 121.182, 132918, 1727741156622
NVDA, 121.185, 129018, 1727741216622
NVDA, 121.189, 125182, 1727741276622
NVDA, 121.193, 121751, 1727741336622
NVDA, 121.199, 110533, 1727741396622
NVDA, 121.209, 96464, 1727741456622
NVDA, 121.216, 85698, 1727741516622
NVDA, 121.246, 65950, 1727741576622
NVDA, 121.271, 35389, 1727741636622
NVDA, 121.293, 2932, 1727741696622
NVDA, 0.000, 0, 1727741756622
NVDA, 0.000, 0, 1727741816622
NVDA, 0.000, 0, 1727741876622
NVDA, 0.000, 0, 1727741936622
NVDA, 0.000, 0, 1727741996623
NVDA, 0.000, 0, 1727742056623
NVDA, 0.000, 0, 1727742116622
NVDA, 0.000, 0, 1727742176622
NVDA, 0.000, 0, 1727742236622
NVDA, 0.000, 0, 1727742296625
NVDA, 0.000, 0, 1727742356622
NVDA, 0.000, 0, 1727742416622
NVDA, 0.000, 0, 1727742476622
NVDA, 0.000, 0, 1727742536622
NVDA, 0.000, 0, 1727742596622
NVDA, 0.000, 0, 1727742656622
NVDA, 0.000, 0, 1727742716622
NVDA, 0.000, 0, 1727742776622
NVDA, 0.000, 0, 1727742836622
NVDA, 0.000, 0, 1727742896622
NVDA, 0.000, 0, 1727742956622
NVDA, 0.000, 0, 1727743016622
NVDA, 0.000, 0, 1727743076622
NVDA, 0.000, 0, 1727743136622
NVDA, 0.000, 0, 1727743196622
NVDA, 0.000, 0, 1727743256622
NVDA, 0.000, 0, 1727743316622
NVDA, 0.000, 0, 1727743376622
NVDA, 0.000, 0, 1727743436622
NVDA, 0.000, 0, 1727743496622
NVDA, 0.000, 0, 1727743556622
NVDA, 0.000, 0, 1727743616622
NVDA, 0.000, 0, 1727743676622
NVDA, 0.000, 0, 1727743736622
NVDA, 0.000, 0, 1727743796622
NVDA, 0.000, 0, 1727743856622
NVDA, 0.000, 0, 1727743916622
NVDA, 0.000, 0, 1727743976622
NVDA, 0.000, 0, 1727744036622
NVDA, 0.000, 0, 1727744096622
NVDA, 0.000, 0, 1727744156622
NVDA, 0.000, 0, 1727744216622
NVDA, 0.000, 0, 1727744276622
NVDA, 0.000, 0, 1727744336622
NVDA, 0.000, 0, 1727744396622
NVDA, 0.000, 0, 1727744456622
NVDA, 0.000, 0, 1727744516622
NVDA, 0.000, 0, 1727744576622
NVDA, 0.000, 0, 1727744636622
NVDA, 0.000, 0, 1727744696622
NVDA, 0.000, 0, 1727744756622
NVDA, 0.000, 0, 1727744816622
NVDA, 0.000, 0, 1727744876622
NVDA, 0.000, 0, 1727744936622
NVDA, 0.000, 0, 1727744996622
NVDA, 0.000, 0, 1727745056622
NVDA, 0.000, 0, 1727745116622
NVDA, 0.000, 0, 1727745176622
NVDA, 0.000, 0, 1727745236622
NVDA, 0.000, 0, 1727745296622
NVDA, 0.000, 0, 1727745356622
NVDA, 0.000, 0, 1727745416622
NVDA, 0.000, 0, 1727745476622
NVDA, 0.000, 0, 1727745536622
NVDA, 0.000, 0, 1727745596622
NVDA, 0.000, 0, 1727745656622
NVDA, 0.000, 0, 1727745716622
NVDA, 0.000, 0, 1727745776622
NVDA, 0.000, 0, 1727745836622
NVDA, 0.000, 0, 1727745896622
NVDA, 0.000, 0, 1727745956622
NVDA, 0.000, 0, 1727746016622
NVDA, 0.000, 0, 1727746076622
NVDA, 0.000, 0, 1727746136622
NVDA, 0.000, 0, 1727746196622
NVDA, 0.000, 0, 1727746256622
NVDA, 0.000, 0, 1727746316622
NVDA, 0.000, 0, 1727746376622
NVDA, 0.000, 0, 1727746436622
NVDA, 0.000, 0, 1727746496622
NVDA, 0.000, 0, 1727746556622
NVDA, 0.000, 0, 1727746616622
NVDA, 0.000, 0, 1727746676622
NVDA, 0.000, 0, 1727746736622
NVDA, 0.000, 0, 1727746796622
NVDA, 0.000, 0, 1727746856622
NVDA, 0.000, 0, 1727746916622
NVDA, 0.000, 0, 1727746976622
NVDA, 0.000, 0, 1727747036622
NVDA, 0.000, 0, 1727747096622
NVDA, 0.000, 0, 1727747156622
NVDA, 0.000, 0, 1727747216622
NVDA, 0.000, 0, 1727747276622
NVDA, 0.000, 0, 1727747336622
NVDA, 0.000, 0, 1727747396622
NVDA, 0.000, 0, 1727747456622
NVDA, 0.000, 0, 1727747516622
NVDA, 0.000, 0, 1727747576622
NVDA, 0.000, 0, 1727747636622
NVDA, 0.000, 0, 1727747696622
NVDA, 0.000, 0, 1727747756622
NVDA, 0.000, 0, 1727747816622
NVDA, 0.000, 0, 1727747876622
NVDA, 0.000, 0, 1727747936622
NVDA, 0.000, 0, 1727747996622
NVDA, 0.000, 0, 1727748056622
NVDA, 0.000, 0, 1727748116622
NVDA, 0.000, 0, 1727748176622
NVDA, 0.000, 0, 1727748236622
NVDA, 0.000, 0, 1727748296622
NVDA, 0.000, 0, 1727748356622
NVDA, 0.000, 0, 1727748416622
NVDA, 0.000, 0, 1727748476631
NVDA, 0.000, 0, 1727748536622
NVDA, 0.000, 0, 1727748596623
NVDA, 0.000, 0, 1727748656625
NVDA, 0.000, 0, 1727748716622
NVDA, 0.000, 0, 1727748776622
NVDA, 0.000, 0, 1727748836622
NVDA, 0.000, 0, 1727748896622
NVDA, 0.000, 0, 1727748956622
NVDA, 0.000, 0, 1727749016622
NVDA, 0.000, 0, 1727749076622
NVDA, 0.000, 0, 1727749136622
NVDA, 0.000, 0, 1727749196622
NVDA, 0.000, 0, 1727749256622
NVDA, 0.000, 0, 1727749316622
NVDA, 0.000, 0, 1727749376622
NVDA, 0.000, 0, 1727749436623
NVDA, 0.000, 0, 1727749496622
NVDA, 0.000, 0, 1727749556622
NVDA, 0.000, 0, 1727749616622
NVDA, 0.000, 0, 1727749676622
NVDA, 0.000, 0, 1727749736622
NVDA, 0.000, 0, 1727749796622
NVDA, 0.000, 0, 1727749856622
NVDA, 0.000, 0, 1727749916622
NVDA, 0.000, 0, 1727749976622
NVDA, 0.000, 0, 1727750036622
NVDA, 0.000, 0, 1727750096622
NVDA, 0.000, 0, 1727750156622
NVDA, 0.000, 0, 1727750216622
NVDA, 0.000, 0, 1727750276622
NVDA, 0.000, 0, 1727750336622
NVDA, 0.000, 0, 1727750396622
NVDA, 0.000, 0, 1727750456622
NVDA, 0.000, 0, 1727750516622
NVDA, 0.000, 0, 1727750576622
NVDA, 0.000, 0, 1727750636622
NVDA, 0.000, 0, 1727750696622
NVDA, 0.000, 0, 1727750756622
NVDA, 0.000, 0, 1727750816622
NVDA, 0.000, 0, 1727750876622
NVDA, 0.000, 0, 1727750936622
NVDA, 0.000, 0, 1727750996622
NVDA, 0.000, 0, 1727751056622
NVDA, 0.000, 0, 1727751116622
NVDA, 0.000, 0, 1727751176622
NVDA, 0.000, 0, 1727751236622
NVDA, 0.000, 0, 1727751296622
NVDA, 0.000, 0, 1727751356622
NVDA, 0.000, 0, 1727751416622
NVDA, 0.000, 0, 1727751476622
NVDA, 0.000, 0, 1727751536622
NVDA, 0.000, 0, 1727751596622
NVDA, 0.000, 0, 1727751656622
NVDA, 0.000, 0, 1727751716622
NVDA, 0.000, 0, 1727751776622
NVDA, 0.000, 0, 1727751836622
NVDA, 0.000, 0, 1727751896622
NVDA, 0.000, 0, 1727751956622
NVDA, 0.000, 0, 1727752016622
NVDA, 0.000, 0, 1727752076622
NVDA, 0.000, 0, 1727752136622
NVDA, 0.000, 0, 1727752196622
NVDA, 0.000, 0, 1727752256622
NVDA, 0.000, 0, 1727752316622
NVDA, 0.000, 0, 1727752376622
NVDA, 0.000, 0, 1727752436622
NVDA, 0.000, 0, 1727752496622
NVDA, 0.000, 0, 1727752556622
NVDA, 0.000, 0, 1727752616622
NVDA, 0.000, 0, 1727752676622
NVDA, 0.000, 0, 1727752736622
NVDA, 0.000, 0, 1727752796622
NVDA, 0.000, 0, 1727752856622
NVDA, 0.000, 0, 1727752916622
NVDA, 0.000, 0, 1727752976622
NVDA, 0.000, 0, 1727753036622
NVDA, 0.000, 0, 1727753096622
NVDA, 0.000, 0, 1727753156622
NVDA, 0.000, 0, 1727753216622
NVDA, 0.000, 0, 1727753276622
NVDA, 0.000, 0, 1727753336622
NVDA, 0.000, 0, 1727753396622
NVDA, 0.000, 0, 1727753456622
NVDA, 0.000, 0, 1727753516622
NVDA, 0.000, 0, 1727753576622
NVDA, 0.000, 0, 1727753636622
NVDA, 0.000, 0, 1727753696623
NVDA, 0.000, 0, 1727753756622
NVDA, 0.000, 0, 1727753816622
NVDA, 0.000, 0, 1727753876622
NVDA, 0.000, 0, 1727753936622
NVDA, 0.000, 0, 1727753996622
NVDA, 0.000, 0, 1727754056622
NVDA, 0.000, 0, 1727754116622
NVDA, 0.000, 0, 1727754176623
NVDA, 0.000, 0, 1727754236622
NVDA, 0.000, 0, 1727754296622
NVDA, 0.000, 0, 1727754356622
NVDA, 0.000, 0, 1727754416625
NVDA, 0.000, 0, 1727754476622
NVDA, 0.000, 0, 1727754536625
NVDA, 0.000, 0, 1727754596623
NVDA, 0.000, 0, 1727754656622
NVDA, 0.000, 0, 1727754716623
NVDA, 0.000, 0, 1727754776622
NVDA, 0.000, 0, 1727754836622
NVDA, 0.000, 0, 1727754896622
NVDA, 0.000, 0, 1727754956622
NVDA, 0.000, 0, 1727755016622
NVDA, 0.000, 0, 1727755076622
NVDA, 0.000, 0, 1727755136627
NVDA, 0.000, 0, 1727755196622
NVDA, 0.000, 0, 1727755256622
NVDA, 0.000, 0, 1727755316622
NVDA, 0.000, 0, 1727755376622
NVDA, 0.000, 0, 1727755436622
NVDA, 0.000, 0, 1727755496622
NVDA, 0.000, 0, 1727755556622
NVDA, 0.000, 0, 1727755616622
NVDA, 0.000, 0, 1727755676622
NVDA, 0.000, 0, 1727755736622
NVDA, 0.000, 0, 1727755796622
NVDA, 0.000, 0, 1727755856622
NVDA, 0.000, 0, 1727755916622
NVDA, 0.000, 0, 1727755976622
NVDA, 0.000, 0, 1727756036623
NVDA, 0.000, 0, 1727756096622
NVDA, 0.000, 0, 1727756156622
NVDA, 0.000, 0, 1727756216622
NVDA, 0.000, 0, 1727756276623
NVDA, 0.000, 0, 1727756336622
NVDA, 0.000, 0, 1727756396624
NVDA, 0.000, 0, 1727756456622
NVDA, 0.000, 0, 1727756516622
NVDA, 0.000, 0, 1727756576622
NVDA, 0.000, 0, 1727756636622
NVDA, 0.000, 0, 1727756696622
NVDA, 0.000, 0, 1727756756622
NVDA, 0.000, 0, 1727756816622
NVDA, 0.000, 0, 1727756876622
NVDA, 0.000, 0, 1727756936622
NVDA, 0.000, 0, 1727756996622
NVDA, 0.000, 0, 1727757056622
NVDA, 0.000, 0, 1727757116622
NVDA, 0.000, 0, 1727757176622
NVDA, 0.000, 0, 1727757236622
NVDA, 0.000, 0, 1727757296622
NVDA, 0.000, 0, 1727757356622
NVDA, 0.000, 0, 1727757416622
NVDA, 0.000, 0, 1727757476622
NVDA, 0.000, 0, 1727757536624
NVDA, 0.000, 0, 1727757596624
NVDA, 0.000, 0, 1727757656622
NVDA, 0.000, 0, 1727757716622
NVDA, 0.000, 0, 1727757776622
NVDA, 0.000, 0, 1727757836624
NVDA, 0.000, 0, 1727757896624
NVDA, 0.000, 0, 1727757956622
NVDA, 0.000, 0, 1727758016622
NVDA, 0.000, 0, 1727758076622
NVDA, 0.000, 0, 1727758136622
NVDA, 0.000, 0, 1727758196623
NVDA, 0.000, 0, 1727758256623
NVDA, 0.000, 0, 1727758316624
NVDA, 0.000, 0, 1727758376622
NVDA, 0.000, 0, 1727758436622
NVDA, 0.000, 0, 1727758496622
NVDA, 0.000, 0, 1727758556623
NVDA, 0.000, 0, 1727758616622
NVDA, 0.000, 0, 1727758676622
NVDA, 0.000, 0, 1727758736623
NVDA, 0.000, 0, 1727758796622
NVDA, 0.000, 0, 1727758856623
NVDA, 0.000, 0, 1727758916622
NVDA, 0.000, 0, 1727758976622
NVDA, 0.000, 0, 1727759036622
NVDA, 0.000, 0, 1727759096622
NVDA, 0.000, 0, 1727759156623
NVDA, 0.000, 0, 1727759216624
NVDA, 0.000, 0, 1727759276622
NVDA, 0.000, 0, 1727759336622
NVDA, 0.000, 0, 1727759396622
NVDA, 0.000, 0, 1727759456622
NVDA, 0.000, 0, 1727759516622
NVDA, 0.000, 0, 1727759576622
NVDA, 0.000, 0, 1727759636622
NVDA, 0.000, 0, 1727759696622
NVDA, 0.000, 0, 1727759756622
NVDA, 0.000, 0, 1727759816622
NVDA, 0.000, 0, 1727759876622
NVDA, 0.000, 0, 1727759936622
NVDA, 0.000, 0, 1727759996622
NVDA, 0.000, 0, 1727760056622
NVDA, 0.000, 0, 1727760116623
NVDA, 0.000, 0, 1727760176622
NVDA, 0.000, 0, 1727760236622
NVDA, 0.000, 0, 1727760296622
NVDA, 0.000, 0, 1727760356623
NVDA, 0.000, 0, 1727760416622
NVDA, 0.000, 0, 1727760476622
NVDA, 0.000, 0, 1727760536622
NVDA, 0.000, 0, 1727760596622
NVDA, 0.000, 0, 1727760656626
NVDA, 0.000, 0, 1727760716624
