Open, Close, Max, Min, Volume, Creation Time
185.110, 185.069, 185.206, 185.020, 55574.000, 1727708336621
185.070, 185.030, 185.177, 185.010, 78449.000, 1727708396621
185.031, 184.950, 185.111, 184.880, 271893.000, 1727708456621
184.955, 185.015, 185.190, 184.920, 64721.000, 1727708516621
0.000, 0.000, 0.000, 0.000, 0.000, 1727708576621
185.089, 185.035, 185.100, 185.010, 28262.000, 1727708636621
185.030, 185.200, 185.242, 185.030, 59369.000, 1727708696621
185.190, 184.880, 185.210, 184.880, 67311.000, 1727708756621
184.885, 185.020, 185.080, 184.850, 76678.000, 1727708816621
185.023, 184.971, 185.080, 184.903, 85635.000, 1727708876622
184.970, 184.825, 185.025, 184.820, 65349.000, 1727708936621
184.825, 184.820, 185.001, 184.800, 49336.000, 1727708996621
184.830, 184.702, 184.995, 184.700, 91038.000, 1727709056621
184.719, 184.910, 184.971, 184.650, 76501.000, 1727709116621
184.920, 184.950, 185.000, 184.804, 64012.000, 1727709176621
184.950, 184.960, 185.009, 184.830, 87636.000, 1727709236621
184.955, 185.014, 185.080, 184.925, 129038.000, 1727709296621
185.015, 185.105, 185.120, 184.918, 62388.000, 1727709356621
185.103, 185.050, 185.164, 184.983, 69290.000, 1727709416621
185.030, 185.179, 185.200, 184.937, 73879.000, 1727709476621
185.180, 185.000, 185.180, 184.939, 117051.000, 1727709536621
185.007, 185.075, 185.089, 184.960, 48660.000, 1727709596621
185.080, 185.026, 185.090, 184.989, 36966.000, 1727709656621
185.039, 185.070, 185.189, 184.980, 65370.000, 1727709716622
185.070, 185.029, 185.089, 184.980, 52384.000, 1727709776621
185.029, 185.079, 185.160, 185.000, 38694.000, 1727709836621
185.080, 185.164, 185.179, 185.049, 56094.000, 1727709896621
185.150, 185.325, 185.380, 185.069, 89310.000, 1727709956621
185.324, 185.389, 185.390, 185.098, 72677.000, 1727710016621
185.380, 185.386, 185.460, 185.126, 60178.000, 1727710076621
185.390, 185.460, 185.470, 185.176, 72165.000, 1727710136621
185.469, 185.539, 185.560, 185.215, 62191.000, 1727710196621
185.540, 185.605, 185.640, 185.083, 71183.000, 1727710256621
185.600, 185.530, 185.650, 185.098, 60788.000, 1727710316621
185.530, 185.240, 185.572, 185.200, 85773.000, 1727710376621
185.250, 185.205, 185.474, 185.200, 38322.000, 1727710436621
185.200, 184.979, 185.397, 184.950, 102280.000, 1727710496621
184.979, 184.980, 185.301, 184.920, 80806.000, 1727710556621
184.980, 184.885, 185.298, 184.880, 45503.000, 1727710616621
184.880, 184.916, 185.276, 184.856, 45730.000, 1727710676621
184.910, 184.859, 185.224, 184.790, 59236.000, 1727710736621
184.850, 184.875, 185.152, 184.820, 39300.000, 1727710796621
184.875, 184.730, 185.141, 184.720, 50096.000, 1727710856621
184.720, 184.809, 185.068, 184.680, 66790.000, 1727710916621
184.790, 185.059, 185.070, 184.756, 46130.000, 1727710976621
184.869, 185.100, 185.144, 184.832, 77457.000, 1727711036621
185.106, 185.171, 185.200, 184.882, 44535.000, 1727711096621
185.175, 185.359, 186.720, 184.939, 61096.000, 1727711156621
185.349, 185.590, 185.610, 184.996, 62629.000, 1727711216621
185.600, 185.526, 185.659, 185.009, 55475.000, 1727711276621
185.599, 185.627, 185.670, 185.112, 48761.000, 1727711336621
185.610, 185.769, 185.800, 185.422, 79101.000, 1727711396621
185.770, 185.930, 185.960, 185.287, 91099.000, 1727711456621
185.920, 185.877, 185.929, 185.376, 34066.000, 1727711516621
185.875, 185.900, 185.930, 185.506, 40537.000, 1727711576621
185.900, 185.730, 185.929, 185.616, 39233.000, 1727711636621
185.720, 185.840, 185.869, 185.642, 42703.000, 1727711696621
185.830, 185.789, 185.919, 185.740, 42359.000, 1727711756621
185.789, 185.797, 185.839, 185.710, 23096.000, 1727711816621
185.795, 185.770, 185.850, 185.731, 29983.000, 1727711876621
185.779, 185.760, 185.809, 185.720, 29496.000, 1727711936621
185.760, 185.720, 185.813, 185.700, 27698.000, 1727711996621
185.717, 185.765, 185.810, 185.640, 36207.000, 1727712056621
185.779, 185.734, 185.850, 185.709, 40149.000, 1727712116621
185.736, 185.839, 185.840, 185.730, 25856.000, 1727712176621
185.830, 185.878, 185.900, 185.761, 28820.000, 1727712236621
185.870, 185.939, 185.980, 185.784, 27525.000, 1727712296621
185.940, 185.949, 186.050, 185.807, 82407.000, 1727712356621
185.945, 185.819, 185.960, 185.790, 34630.000, 1727712416621
185.905, 185.880, 185.945, 185.780, 30528.000, 1727712476621
185.877, 185.979, 186.080, 185.860, 44627.000, 1727712536621
185.970, 185.979, 185.981, 185.866, 32442.000, 1727712596621
185.975, 186.140, 186.220, 185.882, 42688.000, 1727712656621
186.150, 186.019, 186.190, 185.930, 35266.000, 1727712716621
186.029, 185.978, 186.108, 185.955, 31136.000, 1727712776621
185.976, 186.020, 186.044, 185.931, 30138.000, 1727712836621
186.020, 186.050, 186.060, 185.960, 44604.000, 1727712896621
186.069, 186.290, 186.299, 185.988, 52746.000, 1727712956621
186.299, 186.249, 186.329, 186.093, 67543.000, 1727713016622
186.249, 186.220, 186.270, 186.068, 42611.000, 1727713076621
186.220, 186.290, 186.350, 186.102, 45680.000, 1727713136621
186.300, 186.209, 186.330, 186.129, 45710.000, 1727713196621
186.200, 186.240, 186.279, 186.130, 34524.000, 1727713256621
186.230, 186.188, 186.241, 186.160, 41525.000, 1727713316621
186.175, 186.205, 186.231, 186.100, 56041.000, 1727713376621
186.205, 186.000, 186.270, 185.950, 52430.000, 1727713436621
185.990, 186.013, 186.178, 185.960, 34382.000, 1727713496621
186.020, 185.986, 186.175, 185.940, 35076.000, 1727713556621
185.990, 186.065, 186.164, 185.960, 24534.000, 1727713616621
186.070, 186.090, 186.110, 186.003, 28257.000, 1727713676621
186.090, 186.130, 186.160, 186.018, 33081.000, 1727713736621
186.129, 186.110, 186.140, 186.036, 25897.000, 1727713796621
186.111, 186.158, 186.200, 186.052, 33079.000, 1727713856621
186.150, 185.985, 186.159, 185.980, 29409.000, 1727713916622
185.980, 185.970, 186.116, 175.500, 8116.000, 1727713976621
0.000, 0.000, 0.000, 0.000, 0.000, 1727714036621
185.940, 185.990, 186.040, 185.900, 16369.000, 1727714096621
185.990, 186.070, 186.110, 185.928, 36876.000, 1727714156621
186.060, 186.053, 186.120, 185.962, 28052.000, 1727714216621
186.060, 185.930, 186.070, 185.880, 22861.000, 1727714276621
185.920, 185.930, 186.021, 185.870, 27298.000, 1727714336621
185.951, 185.890, 186.016, 185.880, 23049.000, 1727714396621
185.890, 185.890, 185.993, 185.850, 28365.000, 1727714456621
185.890, 185.900, 185.968, 185.860, 20933.000, 1727714516621
185.910, 185.890, 185.954, 185.880, 23474.000, 1727714576621
185.890, 185.985, 186.000, 185.890, 21426.000, 1727714636621
185.990, 185.880, 185.990, 185.820, 43394.000, 1727714696621
185.875, 185.940, 185.990, 185.840, 21213.000, 1727714756622
185.941, 186.029, 186.040, 185.888, 26883.000, 1727714816621
186.020, 186.090, 186.110, 185.928, 25779.000, 1727714876621
185.932, 186.150, 186.156, 185.932, 28181.000, 1727714936621
186.150, 186.210, 186.230, 185.958, 25378.000, 1727714996621
186.210, 186.297, 186.310, 185.992, 35002.000, 1727715056621
186.295, 186.170, 186.295, 186.025, 54457.000, 1727715116621
186.170, 186.080, 186.237, 186.060, 24223.000, 1727715176621
186.070, 186.079, 186.201, 186.025, 38203.000, 1727715236621
186.050, 186.060, 186.143, 186.020, 23297.000, 1727715296621
186.060, 186.170, 186.200, 186.042, 18606.000, 1727715356621
186.168, 186.080, 186.190, 186.070, 19098.000, 1727715416621
186.080, 186.130, 186.150, 186.070, 28248.000, 1727715476621
186.140, 186.170, 186.230, 186.091, 33350.000, 1727715536621
186.177, 186.159, 186.210, 186.122, 20074.000, 1727715596621
186.150, 186.250, 186.290, 186.140, 31116.000, 1727715656621
186.143, 186.280, 186.320, 186.143, 40969.000, 1727715716621
186.265, 186.140, 186.267, 186.105, 27072.000, 1727715776621
186.134, 186.110, 186.239, 186.100, 16728.000, 1727715836621
186.112, 186.060, 186.242, 186.060, 24754.000, 1727715896621
186.065, 186.130, 186.189, 186.050, 19133.000, 1727715956621
186.125, 186.150, 186.165, 186.070, 21537.000, 1727716016621
186.140, 185.985, 186.150, 185.970, 43502.000, 1727716076621
185.985, 185.855, 186.149, 185.855, 34955.000, 1727716136621
185.850, 185.856, 186.118, 185.730, 39184.000, 1727716196621
185.740, 185.839, 186.047, 185.670, 47299.000, 1727716256621
185.830, 185.580, 185.975, 185.540, 67372.000, 1727716316621
185.620, 185.670, 185.893, 185.530, 70325.000, 1727716376621
185.670, 185.630, 185.844, 185.590, 21592.000, 1727716436621
185.640, 185.560, 185.794, 185.520, 27827.000, 1727716496621
185.625, 185.550, 185.765, 185.530, 32139.000, 1727716556621
185.570, 185.620, 185.754, 185.520, 28125.000, 1727716616621
185.610, 185.714, 185.759, 185.579, 34576.000, 1727716676621
185.724, 185.700, 185.750, 185.640, 16066.000, 1727716736621
185.707, 185.780, 185.800, 185.626, 21006.000, 1727716796621
185.790, 185.745, 185.790, 185.650, 23955.000, 1727716856621
185.657, 185.810, 185.840, 185.653, 29338.000, 1727716916621
185.815, 185.805, 185.830, 185.673, 25567.000, 1727716976621
185.809, 185.820, 185.840, 185.685, 41812.000, 1727717036621
185.830, 185.760, 185.840, 185.720, 34688.000, 1727717096621
185.770, 185.810, 185.840, 185.733, 20136.000, 1727717156621
185.808, 185.775, 188.320, 185.763, 22848.000, 1727717216621
185.775, 185.730, 185.814, 185.710, 16866.000, 1727717276621
185.730, 185.710, 185.803, 185.640, 27269.000, 1727717336621
185.710, 185.620, 185.784, 185.610, 18967.000, 1727717396621
185.751, 185.660, 185.771, 185.580, 59191.000, 1727717456621
185.660, 185.670, 185.746, 185.629, 24864.000, 1727717516621
185.650, 185.630, 185.734, 185.608, 25793.000, 1727717576621
185.635, 185.650, 185.703, 185.600, 32197.000, 1727717636621
185.655, 185.660, 185.687, 185.590, 20788.000, 1727717696621
185.660, 185.600, 185.660, 185.550, 18549.000, 1727717756621
185.590, 185.710, 185.740, 185.590, 51139.000, 1727717816621
185.720, 185.780, 185.800, 185.650, 30046.000, 1727717876621
185.780, 185.740, 185.810, 185.659, 26701.000, 1727717936621
185.730, 185.754, 185.764, 185.664, 14191.000, 1727717996621
185.732, 185.733, 185.780, 185.670, 19641.000, 1727718056621
185.740, 185.770, 185.790, 185.684, 18964.000, 1727718116621
185.764, 185.732, 185.800, 185.696, 33020.000, 1727718176621
185.740, 185.715, 185.758, 185.670, 13635.000, 1727718236621
185.715, 185.761, 185.790, 185.710, 25942.000, 1727718296621
185.765, 185.870, 185.930, 185.720, 33218.000, 1727718356621
185.860, 185.890, 186.010, 185.758, 30009.000, 1727718416621
185.770, 185.930, 185.940, 185.770, 19500.000, 1727718476621
185.912, 185.877, 185.960, 185.785, 25705.000, 1727718536621
185.868, 185.950, 186.010, 185.850, 36840.000, 1727718596621
185.950, 185.960, 186.001, 185.829, 36457.000, 1727718656621
185.958, 185.966, 186.010, 185.855, 27358.000, 1727718716621
185.970, 186.080, 186.110, 185.886, 34995.000, 1727718776621
186.080, 186.140, 186.160, 185.934, 28829.000, 1727718836621
186.150, 186.120, 186.160, 185.938, 20414.000, 1727718896621
186.118, 186.105, 186.290, 185.971, 28522.000, 1727718956621
0.000, 0.000, 0.000, 0.000, 0.000, 1727719016621
186.150, 186.262, 186.290, 186.061, 31250.000, 1727719076621
186.270, 186.360, 186.370, 186.105, 62338.000, 1727719136621
186.360, 186.367, 186.440, 186.208, 50103.000, 1727719196621
186.365, 186.417, 186.500, 186.169, 48192.000, 1727719256621
186.420, 186.334, 186.440, 186.222, 30999.000, 1727719316621
186.335, 186.470, 186.480, 186.244, 33621.000, 1727719376621
186.460, 186.386, 186.480, 186.287, 23817.000, 1727719436621
186.380, 186.360, 186.433, 186.292, 20657.000, 1727719496621
186.365, 186.360, 186.407, 186.260, 27735.000, 1727719556621
186.369, 186.240, 186.374, 186.220, 30968.000, 1727719616621
186.244, 186.190, 186.352, 186.080, 44369.000, 1727719676621
186.344, 186.265, 186.345, 186.163, 26383.000, 1727719736621
186.261, 186.240, 186.335, 186.189, 23500.000, 1727719796621
186.240, 186.215, 186.325, 186.140, 19984.000, 1727719856621
186.191, 186.085, 186.284, 186.077, 36000.000, 1727719916621
186.090, 186.060, 186.252, 186.006, 29162.000, 1727719976621
186.050, 186.020, 186.223, 185.960, 31406.000, 1727720036621
186.050, 185.920, 186.189, 185.880, 31732.000, 1727720096621
185.940, 185.790, 186.122, 185.750, 50676.000, 1727720156621
185.780, 185.840, 186.076, 185.765, 25848.000, 1727720216621
185.850, 185.672, 186.018, 185.570, 53159.000, 1727720276621
185.670, 185.656, 185.974, 185.650, 24364.000, 1727720336621
185.660, 185.540, 185.928, 185.530, 24371.000, 1727720396621
185.540, 185.320, 185.857, 185.220, 139557.000, 1727720456621
185.325, 185.150, 185.682, 185.150, 42351.000, 1727720516621
185.150, 185.135, 185.513, 185.000, 118617.000, 1727720576621
185.130, 185.020, 185.465, 184.785, 50850.000, 1727720636621
185.028, 185.040, 185.438, 184.920, 64059.000, 1727720696621
185.050, 185.080, 185.368, 185.030, 52033.000, 1727720756621
185.080, 185.050, 185.311, 185.000, 45250.000, 1727720816621
185.060, 185.110, 185.227, 185.037, 28987.000, 1727720876621
185.121, 185.240, 185.289, 185.069, 35653.000, 1727720936621
185.270, 185.333, 185.420, 185.122, 73275.000, 1727720996621
185.332, 185.285, 185.380, 185.139, 35179.000, 1727721056621
185.280, 185.241, 185.321, 185.140, 22110.000, 1727721116621
185.261, 185.341, 185.380, 185.161, 37688.000, 1727721176622
185.350, 185.632, 185.668, 185.173, 65488.000, 1727721236621
185.630, 185.640, 185.700, 185.227, 29950.000, 1727721296621
185.640, 185.818, 185.850, 185.290, 36824.000, 1727721356621
185.810, 185.820, 185.909, 185.364, 32509.000, 1727721416621
185.830, 185.950, 186.040, 185.453, 48555.000, 1727721476621
185.940, 185.990, 186.013, 185.516, 30815.000, 1727721536621
186.000, 186.014, 186.070, 185.560, 40367.000, 1727721596621
186.010, 185.970, 186.030, 185.654, 11234.000, 1727721656621
186.150, 186.058, 186.185, 185.803, 8455.000, 1727721716621
186.185, 186.150, 186.189, 185.822, 61356.000, 1727721776621
186.140, 186.125, 186.180, 185.893, 19596.000, 1727721836621
186.120, 186.210, 186.210, 185.963, 36994.000, 1727721896621
186.203, 186.220, 186.285, 186.005, 44044.000, 1727721956621
186.230, 186.221, 186.310, 186.075, 31244.000, 1727722016621
186.160, 186.170, 186.267, 186.086, 21198.000, 1727722076621
186.239, 186.115, 186.239, 186.107, 24637.000, 1727722136621
186.185, 186.095, 186.220, 186.070, 27987.000, 1727722196621
186.110, 186.145, 186.201, 186.080, 20455.000, 1727722256621
186.141, 186.080, 186.186, 186.060, 27309.000, 1727722316621
186.090, 185.980, 186.157, 185.950, 35577.000, 1727722376621
185.963, 186.112, 186.155, 185.960, 41010.000, 1727722436621
186.110, 186.160, 186.220, 186.035, 48213.000, 1727722496621
186.150, 185.999, 186.170, 185.965, 38267.000, 1727722556621
185.990, 185.839, 186.106, 185.800, 40113.000, 1727722616621
185.830, 185.870, 186.057, 185.800, 22668.000, 1727722676621
185.860, 185.842, 186.050, 185.790, 17653.000, 1727722736621
185.849, 185.800, 186.031, 185.800, 21805.000, 1727722796621
185.800, 185.740, 186.005, 185.550, 66742.000, 1727722856621
185.745, 185.650, 185.944, 185.640, 34669.000, 1727722916621
185.670, 185.740, 185.879, 185.541, 34264.000, 1727722976621
185.730, 185.772, 185.869, 185.664, 31900.000, 1727723036621
185.772, 185.700, 185.830, 185.630, 37577.000, 1727723096621
185.700, 185.680, 185.771, 185.630, 37942.000, 1727723156621
185.673, 185.720, 185.750, 185.640, 31000.000, 1727723216621
185.730, 185.810, 185.840, 185.684, 40948.000, 1727723276621
185.800, 185.760, 185.830, 185.717, 25200.000, 1727723336621
185.786, 185.658, 185.790, 185.595, 56949.000, 1727723396621
185.670, 185.594, 185.707, 185.560, 35791.000, 1727723456621
185.591, 185.529, 185.694, 185.470, 62360.000, 1727723516621
185.510, 185.500, 185.668, 185.420, 57580.000, 1727723576621
185.500, 185.535, 185.647, 185.470, 70577.000, 1727723636621
185.520, 185.564, 185.630, 185.490, 57238.000, 1727723696621
185.580, 185.490, 185.640, 185.470, 41547.000, 1727723756621
185.485, 185.597, 185.600, 185.450, 42295.000, 1727723816621
185.591, 185.540, 185.600, 185.510, 42942.000, 1727723876621
185.545, 185.520, 185.580, 185.500, 70230.000, 1727723936621
185.530, 185.570, 185.580, 185.501, 67911.000, 1727723996621
185.565, 185.523, 185.580, 185.510, 37273.000, 1727724056621
185.538, 185.560, 185.570, 185.450, 54158.000, 1727724116621
185.560, 185.510, 185.580, 185.470, 36713.000, 1727724176621
185.517, 185.487, 185.538, 185.450, 41887.000, 1727724236621
185.480, 185.490, 185.535, 185.370, 49162.000, 1727724296621
185.485, 185.470, 185.570, 185.450, 22765.000, 1727724356621
185.470, 185.558, 185.610, 185.460, 39598.000, 1727724416621
185.551, 185.530, 185.580, 185.508, 35206.000, 1727724476621
185.525, 185.495, 185.554, 185.450, 42265.000, 1727724536621
185.496, 185.558, 185.558, 185.487, 63588.000, 1727724596621
185.560, 185.536, 193.166, 185.508, 49377.000, 1727724656621
185.556, 185.606, 185.650, 185.520, 87714.000, 1727724716621
185.601, 185.740, 185.752, 185.536, 76166.000, 1727724776621
185.740, 185.780, 185.850, 185.556, 36669.000, 1727724836621
185.789, 185.720, 185.789, 185.577, 47936.000, 1727724896621
185.720, 185.690, 185.757, 185.609, 56341.000, 1727724956621
185.690, 185.790, 185.790, 185.617, 29308.000, 1727725016621
185.692, 185.830, 185.850, 185.633, 45583.000, 1727725076621
185.840, 185.930, 185.950, 185.644, 50221.000, 1727725136621
185.930, 185.996, 186.000, 185.681, 59883.000, 1727725196621
185.990, 185.970, 186.000, 185.732, 55343.000, 1727725256621
185.970, 185.940, 186.000, 185.774, 49837.000, 1727725316621
185.940, 185.989, 186.000, 185.807, 55546.000, 1727725376621
185.846, 185.980, 185.990, 185.846, 37579.000, 1727725436621
185.978, 186.062, 186.220, 185.865, 81123.000, 1727725496621
186.220, 186.290, 186.452, 185.969, 86457.000, 1727725556621
186.270, 186.289, 186.378, 186.012, 64361.000, 1727725616621
186.285, 186.428, 186.460, 186.068, 77673.000, 1727725676621
186.425, 186.430, 186.550, 186.151, 90697.000, 1727725736621
186.430, 186.340, 186.490, 186.194, 79016.000, 1727725796621
186.340, 186.119, 186.448, 185.400, 262571.000, 1727725856621
186.210, 186.350, 186.355, 186.040, 220988.000, 1727725916621
186.350, 186.380, 186.436, 186.130, 142678.000, 1727725976621
186.370, 186.253, 186.400, 186.080, 180902.000, 1727726036621
186.105, 186.070, 186.318, 186.000, 223079.000, 1727726096621
186.080, 186.610, 186.680, 186.050, 243393.000, 1727726156621
0.000, 0.000, 0.000, 0.000, 0.000, 1727726216621
186.390, 186.490, 186.550, 186.350, 120138.000, 1727726276621
186.490, 186.320, 186.510, 186.250, 328755.000, 1727726336621
186.346, 186.300, 186.370, 186.140, 292952.000, 1727726396621
186.160, 186.250, 186.330, 186.090, 273119.000, 1727726456621
186.190, 186.171, 186.410, 185.430, 476744.000, 1727726516621
186.200, 186.130, 186.334, 184.920, 317268.000, 1727726576621
186.280, 186.130, 186.480, 184.910, 22700702.000, 1727726636621
185.445, 185.500, 186.330, 185.360, 486989.000, 1727726696621
185.460, 185.480, 188.055, 185.260, 132168.000, 1727726756621
185.470, 185.505, 194.415, 185.410, 101721.000, 1727726816621
185.540, 185.640, 185.640, 185.465, 12815.000, 1727726876621
185.630, 185.640, 185.650, 185.550, 7395.000, 1727726936621
185.620, 185.600, 186.330, 185.550, 2956.000, 1727726996621
185.600, 185.590, 185.600, 185.520, 1558.000, 1727727056621
185.590, 185.510, 185.590, 185.440, 8364.000, 1727727116621
185.510, 185.530, 185.540, 185.445, 9395.000, 1727727176621
185.530, 185.480, 185.530, 185.460, 4306.000, 1727727236621
185.490, 185.500, 185.530, 185.490, 4339.000, 1727727296621
185.500, 185.520, 186.330, 185.500, 9049.000, 1727727356621
185.530, 185.535, 186.330, 185.520, 40907.000, 1727727416621
185.540, 185.500, 185.540, 185.500, 4315.000, 1727727476621
185.520, 185.540, 185.540, 185.500, 2037.000, 1727727536621
185.540, 185.520, 185.540, 185.500, 2117.000, 1727727596621
185.520, 185.510, 186.330, 185.500, 5377.000, 1727727656621
185.520, 185.500, 185.520, 185.470, 11651.000, 1727727716621
185.500, 185.480, 185.500, 185.450, 6587.000, 1727727776621
185.489, 185.430, 185.490, 185.400, 10918.000, 1727727836621
185.400, 185.420, 185.470, 185.400, 1551.000, 1727727896621
185.440, 185.412, 185.450, 185.410, 1193.000, 1727727956621
185.450, 185.400, 185.450, 185.330, 14617.000, 1727728016621
185.360, 185.399, 185.430, 178.270, 1405.000, 1727728076621
185.399, 185.425, 185.440, 185.360, 5100.000, 1727728136621
185.430, 185.480, 187.970, 185.380, 9052.000, 1727728196621
185.390, 185.450, 185.480, 185.390, 1387.000, 1727728256621
185.450, 185.400, 185.450, 185.375, 1407.000, 1727728316621
185.400, 185.400, 185.400, 185.350, 3985.000, 1727728376621
185.370, 185.400, 185.400, 185.370, 1215.000, 1727728436621
185.390, 185.290, 185.450, 185.270, 8046.000, 1727728496621
185.276, 185.300, 185.330, 185.260, 1213.000, 1727728556621
185.305, 185.310, 185.310, 185.285, 3364.000, 1727728616621
185.300, 185.290, 186.330, 185.260, 6782.000, 1727728676622
185.290, 185.300, 185.310, 185.260, 637.000, 1727728736621
185.270, 185.300, 185.310, 185.270, 1267.000, 1727728796621
185.290, 185.360, 185.360, 185.290, 1348.000, 1727728856621
185.290, 185.350, 185.360, 185.290, 803.000, 1727728916621
185.330, 185.350, 186.330, 185.310, 267884.000, 1727728976621
185.320, 185.350, 185.360, 185.320, 1633.000, 1727729036621
185.335, 185.400, 185.400, 185.320, 2574.000, 1727729096621
185.420, 185.370, 185.420, 185.332, 673.000, 1727729156621
185.320, 185.355, 185.390, 185.320, 875.000, 1727729216621
185.350, 185.400, 185.400, 185.322, 1620.000, 1727729276621
185.394, 185.360, 186.330, 185.320, 4297.000, 1727729336621
185.320, 185.400, 185.400, 185.320, 474.000, 1727729396621
185.390, 185.455, 185.970, 185.390, 17070.000, 1727729456621
185.480, 185.460, 185.487, 185.420, 2203.000, 1727729516621
185.420, 185.440, 185.460, 185.410, 947.000, 1727729576621
185.420, 185.470, 185.470, 185.420, 1080.000, 1727729636621
185.470, 172.451, 185.470, 172.451, 1367.000, 1727729696621
185.400, 185.435, 185.450, 185.400, 95.000, 1727729756621
185.435, 185.435, 185.450, 185.420, 347.000, 1727729816621
185.450, 185.420, 185.450, 185.411, 1608.000, 1727729876621
185.410, 185.430, 185.440, 185.410, 136.000, 1727729936621
185.425, 185.400, 185.440, 185.390, 677.000, 1727729996621
185.360, 185.390, 185.440, 185.320, 187.000, 1727730056621
185.390, 185.395, 185.430, 185.360, 1458.000, 1727730116621
185.400, 185.390, 185.430, 185.360, 389.000, 1727730176621
185.360, 185.400, 185.420, 185.360, 714.000, 1727730236621
185.400, 185.410, 185.420, 172.451, 1100.000, 1727730296621
185.420, 185.570, 185.570, 185.420, 4745.000, 1727730356621
185.580, 185.620, 185.630, 185.550, 2353.000, 1727730416621
185.621, 185.600, 185.640, 173.021, 1375.000, 1727730476621
185.590, 185.505, 186.756, 185.450, 2069.000, 1727730536621
185.500, 185.450, 185.560, 185.450, 2994.000, 1727730596621
185.450, 185.529, 189.907, 185.430, 497.000, 1727730656621
185.490, 173.021, 185.530, 173.021, 88.000, 1727730716621
185.490, 185.450, 186.756, 185.450, 646.000, 1727730776621
185.490, 185.495, 185.880, 178.248, 1214.000, 1727730836621
185.530, 185.490, 185.530, 185.450, 598.000, 1727730896621
185.490, 185.560, 185.600, 185.480, 3141.000, 1727730956621
185.600, 185.520, 185.600, 174.428, 642.000, 1727731016621
185.600, 185.578, 185.600, 185.520, 143.000, 1727731076621
185.560, 185.550, 189.516, 185.520, 439.000, 1727731136622
185.550, 185.580, 185.580, 185.520, 216.000, 1727731196621
185.550, 185.550, 185.580, 185.520, 619.000, 1727731256621
185.560, 185.560, 185.580, 185.540, 299.000, 1727731316621
185.560, 185.580, 185.580, 185.540, 545.000, 1727731376621
185.560, 185.580, 185.580, 185.540, 350.000, 1727731436621
185.565, 185.575, 185.600, 185.550, 278.000, 1727731496621
185.570, 185.550, 185.600, 185.550, 619.000, 1727731556621
185.575, 185.600, 185.600, 185.550, 1501.000, 1727731616621
185.551, 185.620, 185.638, 185.551, 1050.000, 1727731676621
185.640, 185.595, 185.640, 185.550, 224.000, 1727731736621
185.630, 185.630, 185.640, 185.554, 437.000, 1727731796621
185.630, 185.630, 185.640, 185.550, 407.000, 1727731856621
185.650, 185.600, 185.650, 185.550, 192.000, 1727731916621
185.650, 185.650, 185.650, 185.555, 288.000, 1727731976621
185.600, 185.640, 185.650, 185.550, 584.000, 1727732036621
185.650, 185.595, 185.650, 185.554, 1498.000, 1727732096621
185.620, 185.580, 185.640, 185.580, 152.000, 1727732156621
185.580, 185.550, 185.640, 185.550, 144.000, 1727732216621
185.620, 185.595, 185.640, 185.554, 359.000, 1727732276621
185.620, 185.640, 185.640, 185.564, 1061.000, 1727732336621
185.640, 185.590, 185.640, 185.590, 191.000, 1727732396621
185.590, 185.585, 185.620, 185.580, 139.000, 1727732456621
185.550, 185.610, 185.630, 185.550, 283.000, 1727732516621
185.619, 185.590, 185.620, 185.560, 191.000, 1727732576621
185.620, 185.590, 185.620, 185.560, 19.000, 1727732636621
185.560, 185.590, 185.620, 185.560, 93.000, 1727732696621
185.617, 185.620, 185.620, 185.595, 134.000, 1727732756621
185.570, 185.595, 185.620, 185.570, 215.000, 1727732816621
185.620, 185.570, 185.620, 185.570, 176.000, 1727732876621
185.580, 185.600, 185.600, 185.560, 213.000, 1727732936621
185.580, 185.600, 185.600, 185.560, 1230.000, 1727732996621
185.550, 185.600, 185.600, 185.520, 1893.000, 1727733056621
185.560, 185.550, 185.600, 185.550, 1188.000, 1727733116621
185.555, 185.545, 186.330, 185.545, 440696.000, 1727733176621
185.545, 185.535, 185.560, 185.510, 201.000, 1727733236621
185.560, 185.535, 185.560, 185.535, 55.000, 1727733296621
185.550, 185.530, 185.550, 185.530, 133.000, 1727733356621
185.530, 185.510, 185.550, 185.500, 2281.000, 1727733416621
185.520, 185.525, 185.530, 185.500, 526.000, 1727733476621
185.550, 185.530, 185.550, 185.500, 230.000, 1727733536621
185.520, 185.525, 185.550, 185.520, 1122.000, 1727733596621
185.550, 185.519, 185.550, 185.500, 34.000, 1727733656621
185.500, 185.510, 185.520, 185.450, 1552.000, 1727733716621
185.480, 185.545, 185.560, 185.450, 170.000, 1727733776621
185.580, 185.560, 185.580, 185.510, 285.000, 1727733836621
185.550, 185.540, 185.580, 185.510, 563.000, 1727733896621
185.550, 185.650, 185.650, 185.510, 2323.000, 1727733956621
185.580, 185.640, 185.650, 185.540, 307.000, 1727734016621
185.570, 185.514, 185.640, 185.510, 72.000, 1727734076621
185.640, 185.510, 185.640, 185.510, 523.000, 1727734136621
185.620, 185.535, 185.620, 185.450, 541.000, 1727734196621
185.590, 185.560, 185.610, 185.535, 116.000, 1727734256621
185.560, 185.515, 185.610, 185.460, 354.000, 1727734316621
185.567, 185.560, 185.567, 185.490, 978.000, 1727734376622
185.510, 185.600, 185.610, 185.470, 254.000, 1727734436621
185.524, 185.535, 185.600, 185.524, 51.000, 1727734496621
185.530, 185.535, 185.600, 185.470, 313.000, 1727734556622
